State,State Code,Ten-Year Age Groups,Ten-Year Age Groups Code,Gender,Gender Code,Race,Race Code,Year,Year Code,Deaths,Population,Crude Rate
Arizona,4,35-44 years,35-44,Female,F,White,2106-3,2013,2013,103,343447,30
Arizona,4,35-44 years,35-44,Female,F,White,2106-3,2014,2014,75,345977,21.7
Arizona,4,35-44 years,35-44,Female,F,White,2106-3,2015,2015,89,346226,25.7
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,1999,1999,150,342180,43.8
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2000,2000,118,345305,34.2
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2001,2001,129,348071,37.1
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2002,2002,137,348531,39.3
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2003,2003,144,347874,41.4
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2004,2004,148,350817,42.2
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2005,2005,122,356780,34.2
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2006,2006,152,363129,41.9
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2007,2007,123,363040,33.9
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2008,2008,110,361098,30.5
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2009,2009,108,356397,30.3
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2010,2010,127,353560,35.9
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2011,2011,113,351672,32.1
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2012,2012,134,351845,38.1
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2013,2013,128,351410,36.4
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2014,2014,155,351790,44.1
Arizona,4,35-44 years,35-44,Male,M,White,2106-3,2015,2015,151,352036,42.9
Arizona,4,45-54 years,45-54,Female,F,Black or African American,2054-5,2012,2012,10,18778,Unreliable
Arizona,4,45-54 years,45-54,Female,F,Black or African American,2054-5,2014,2014,11,19457,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2001,2001,11,10976,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2003,2003,15,12534,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2005,2005,13,14637,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2006,2006,17,15893,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2007,2007,14,17169,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2008,2008,10,18174,Unreliable
Arizona,4,45-54 years,45-54,Male,M,Black or African American,2054-5,2010,2010,11,19775,Unreliable
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,1999,1999,28,279577,10
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2000,2000,46,289648,15.9
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2001,2001,45,305634,14.7
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2002,2002,54,312815,17.3
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2003,2003,62,321635,19.3
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2004,2004,98,331210,29.6
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2005,2005,118,343113,34.4
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2006,2006,110,354488,31
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2007,2007,118,362401,32.6
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2008,2008,109,368502,29.6
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2009,2009,141,370830,38
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2010,2010,127,372412,34.1
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2011,2011,137,370257,37
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2012,2012,134,366732,36.5
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2013,2013,138,363318,38
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2014,2014,111,363201,30.6
Arizona,4,45-54 years,45-54,Female,F,White,2106-3,2015,2015,136,363851,37.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,1999,1999,103,269979,38.2
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2000,2000,101,279981,36.1
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2001,2001,113,295236,38.3
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2002,2002,116,302177,38.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2003,2003,136,309955,43.9
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2004,2004,148,318668,46.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2005,2005,151,330814,45.6
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2006,2006,145,341745,42.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2007,2007,180,350920,51.3
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2008,2008,141,357586,39.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2009,2009,171,360915,47.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2010,2010,169,362569,46.6
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2011,2011,142,362411,39.2
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2012,2012,173,360138,48
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2013,2013,175,358518,48.8
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2014,2014,174,359523,48.4
Arizona,4,45-54 years,45-54,Male,M,White,2106-3,2015,2015,172,360378,47.7
Arizona,4,55-64 years,55-64,Male,M,Black or African American,2054-5,2006,2006,10,8943,Unreliable
Arizona,4,55-64 years,55-64,Male,M,Black or African American,2054-5,2013,2013,10,14494,Unreliable
Arizona,4,55-64 years,55-64,Male,M,Black or African American,2054-5,2014,2014,10,15259,Unreliable
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,1999,1999,11,207334,Unreliable
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2001,2001,16,224533,Unreliable
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2002,2002,19,239866,Unreliable
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2003,2003,36,254388,14.2
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2004,2004,35,269415,13
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2005,2005,31,286341,10.8
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2006,2006,41,302819,13.5
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2007,2007,42,314861,13.3
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2008,2008,55,324123,17
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2009,2009,69,334305,20.6
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2010,2010,92,343676,26.8
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2011,2011,95,356696,26.6
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2012,2012,87,359450,24.2
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2013,2013,117,363780,32.2
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2014,2014,123,370453,33.2
Arizona,4,55-64 years,55-64,Female,F,White,2106-3,2015,2015,112,378127,29.6
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,1999,1999,11,188927,Unreliable
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2000,2000,22,195435,11.3
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2001,2001,23,204965,11.2
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2002,2002,28,219533,12.8
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2003,2003,26,232511,11.2
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2004,2004,32,246607,13
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2005,2005,44,262418,16.8
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2006,2006,55,277465,19.8
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2007,2007,68,288619,23.6
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2008,2008,59,296673,19.9
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2009,2009,77,304991,25.2
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2010,2010,82,313906,26.1
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2011,2011,80,325236,24.6
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2012,2012,121,327428,37
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2013,2013,127,331106,38.4
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2014,2014,115,336994,34.1
Arizona,4,55-64 years,55-64,Male,M,White,2106-3,2015,2015,131,344204,38.1
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2002,2002,10,184783,Unreliable
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2004,2004,11,193316,Unreliable
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2006,2006,16,206303,Unreliable
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2007,2007,18,214176,Unreliable
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2008,2008,21,225285,9.3
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2009,2009,12,235099,Unreliable
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2010,2010,17,241817,Unreliable
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2011,2011,25,253003,9.9
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2012,2012,27,271131,10
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2013,2013,32,286812,11.2
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2014,2014,44,302609,14.5
Arizona,4,65-74 years,65-74,Female,F,White,2106-3,2015,2015,31,316842,9.8
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2004,2004,11,176613,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2005,2005,11,182510,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2006,2006,10,188974,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2007,2007,20,195145,10.2
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2008,2008,11,204482,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2009,2009,18,214042,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2010,2010,15,220279,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2011,2011,25,230345,10.9
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2012,2012,18,246334,Unreliable
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2013,2013,22,259127,8.5
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2014,2014,40,271976,14.7
Arizona,4,65-74 years,65-74,Male,M,White,2106-3,2015,2015,37,284617,13
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2003,2003,10,135961,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2006,2006,14,141969,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2009,2009,15,142522,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2010,2010,12,143306,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2011,2011,10,146455,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2012,2012,15,149618,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2013,2013,14,153993,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2014,2014,13,159986,Unreliable
Arizona,4,75-84 years,75-84,Female,F,White,2106-3,2015,2015,16,166430,Unreliable
Arizona,4,75-84 years,75-84,Male,M,White,2106-3,2011,2011,10,126055,Unreliable
Arizona,4,75-84 years,75-84,Male,M,White,2106-3,2013,2013,10,135714,Unreliable
Arizona,4,75-84 years,75-84,Male,M,White,2106-3,2014,2014,13,141690,Unreliable
Arizona,4,75-84 years,75-84,Male,M,White,2106-3,2015,2015,11,147284,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2005,2005,12,149241,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2007,2007,11,149624,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2008,2008,10,150584,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2010,2010,13,152124,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2012,2012,12,152310,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2013,2013,12,152677,Unreliable
Arkansas,5,15-24 years,15-24,Female,F,White,2106-3,2015,2015,10,150840,Unreliable
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2002,2002,10,155396,Unreliable
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2003,2003,15,156487,Unreliable
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2004,2004,21,156539,13.4
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2005,2005,20,156633,12.8
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2006,2006,39,156814,24.9
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2007,2007,29,158115,18.3
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2008,2008,34,158372,21.5
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2009,2009,31,158172,19.6
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2010,2010,24,159049,15.1
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2011,2011,31,158667,19.5
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2012,2012,28,159013,17.6
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2013,2013,24,159919,15
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2014,2014,23,159446,14.4
Arkansas,5,15-24 years,15-24,Male,M,White,2106-3,2015,2015,18,158038,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,1999,1999,12,140744,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2000,2000,11,140720,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2002,2002,14,137708,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2003,2003,11,138504,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2004,2004,11,139753,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2005,2005,16,141561,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2006,2006,17,143564,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2007,2007,23,144190,16
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2008,2008,27,144596,18.7
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2009,2009,23,145349,15.8
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2010,2010,28,145712,19.2
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2011,2011,20,147788,13.5
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2012,2012,27,148488,18.2
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2013,2013,22,148037,14.9
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2014,2014,19,149390,Unreliable
Arkansas,5,25-34 years,25-34,Female,F,White,2106-3,2015,2015,23,150745,15.3
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2000,2000,11,146919,Unreliable
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2001,2001,20,144758,13.8
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2002,2002,19,144160,Unreliable
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2003,2003,27,144682,18.7
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2004,2004,29,145965,19.9
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2005,2005,36,147698,24.4
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2006,2006,40,149345,26.8
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2007,2007,28,149291,18.8
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2008,2008,44,150061,29.3
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2009,2009,38,150409,25.3
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2010,2010,53,150785,35.1
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2011,2011,56,152923,36.6
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2012,2012,47,153853,30.5
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2013,2013,44,153606,28.6
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2014,2014,48,153685,31.2
Arkansas,5,25-34 years,25-34,Male,M,White,2106-3,2015,2015,47,153379,30.6
Arkansas,5,35-44 years,35-44,Male,M,Black or African American,2054-5,2015,2015,12,27235,Unreliable
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,1999,1999,19,162907,Unreliable
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2000,2000,19,163653,Unreliable
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2001,2001,16,161842,Unreliable
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2002,2002,28,159099,17.6
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2003,2003,26,157213,16.5
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2004,2004,38,155976,24.4
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2005,2005,36,155463,23.2
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2006,2006,31,155287,20
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2007,2007,31,154245,20.1
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2008,2008,53,151964,34.9
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2009,2009,42,149235,28.1
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2010,2010,45,147677,30.5
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2011,2011,33,146606,22.5
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2012,2012,36,146187,24.6
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2013,2013,22,146451,15
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2014,2014,38,145677,26.1
Arkansas,5,35-44 years,35-44,Female,F,White,2106-3,2015,2015,48,145333,33
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,1999,1999,24,163900,14.6
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2000,2000,31,165283,18.8
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2001,2001,28,163904,17.1
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2002,2002,40,161677,24.7
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2003,2003,28,159710,17.5
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2004,2004,35,158735,22
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2005,2005,39,158011,24.7
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2006,2006,45,158292,28.4
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2007,2007,43,156964,27.4
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2008,2008,42,155133,27.1
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2009,2009,44,152527,28.8
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2010,2010,42,151100,27.8
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2011,2011,51,149545,34.1
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2012,2012,46,148844,30.9
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2013,2013,41,148483,27.6
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2014,2014,47,148041,31.7
Arkansas,5,35-44 years,35-44,Male,M,White,2106-3,2015,2015,53,147806,35.9
Arkansas,5,45-54 years,45-54,Male,M,Black or African American,2054-5,2008,2008,11,28301,Unreliable
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2001,2001,15,155316,Unreliable
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2002,2002,18,155274,Unreliable
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2003,2003,21,156381,13.4
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2004,2004,25,157726,15.9
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2005,2005,31,160064,19.4
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2006,2006,28,163198,17.2
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2007,2007,43,165337,26
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2008,2008,53,167194,31.7
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2009,2009,59,168440,35
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2010,2010,49,168798,29
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2011,2011,47,166673,28.2
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2012,2012,58,163653,35.4
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2013,2013,32,161237,19.8
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2014,2014,51,158866,32.1
Arkansas,5,45-54 years,45-54,Female,F,White,2106-3,2015,2015,48,157422,30.5
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,1999,1999,14,143137,Unreliable
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2000,2000,16,146489,Unreliable
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2001,2001,11,151439,Unreliable
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2002,2002,15,151702,Unreliable
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2003,2003,29,153144,18.9
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2004,2004,24,155082,15.5
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2005,2005,34,157789,21.5
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2006,2006,29,160897,18
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2007,2007,40,162985,24.5
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2008,2008,36,164912,21.8
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2009,2009,51,166617,30.6
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2010,2010,38,167440,22.7
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2011,2011,54,165957,32.5
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2012,2012,36,163362,22
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2013,2013,41,160992,25.5
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2014,2014,46,158927,28.9
Arkansas,5,45-54 years,45-54,Male,M,White,2106-3,2015,2015,49,157580,31.1
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2004,2004,12,135258,Unreliable
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2005,2005,13,139367,Unreliable
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2006,2006,13,143164,Unreliable
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2007,2007,16,146252,Unreliable
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2008,2008,18,148583,Unreliable
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2009,2009,15,151414,Unreliable
Arkansas,5,55-64 years,55-64,Female,F,White,2106-3,2010,2010,18,154114,Unreliable
